datetime,open,high,low,close,volume
2025-03-06 07:00:00,1.08028,1.08223,1.0791,1.07987,13539
2025-03-06 08:00:00,1.07989,1.08169,1.07926,1.08012,16774
2025-03-06 09:00:00,1.07988,1.08068,1.0779,1.07977,14199
2025-03-06 10:00:00,1.07999,1.08033,1.07827,1.0792,11949
2025-03-06 11:00:00,1.07913,1.0801,1.0783,1.07989,9736
2025-03-06 12:00:00,1.07987,1.0807,1.07881,1.08001,9410
2025-03-06 13:00:00,1.08,1.08449,1.07879,1.08253,15769
2025-03-06 14:00:00,1.08261,1.0841,1.08114,1.08372,18463
2025-03-06 15:00:00,1.08362,1.08537,1.0811,1.08173,17822
2025-03-06 16:00:00,1.08172,1.08377,1.0815,1.08174,16194
2025-03-06 17:00:00,1.08175,1.08224,1.079,1.07969,13974
2025-03-06 18:00:00,1.07967,1.08019,1.07648,1.07839,12059
2025-03-06 19:00:00,1.07839,1.08116,1.0782,1.08012,10867
2025-03-06 20:00:00,1.08017,1.08035,1.0784,1.07865,9116
2025-03-06 21:00:00,1.07865,1.07905,1.0774,1.07844,4377
2025-03-06 22:00:00,1.07844,1.0792,1.07757,1.07869,455
2025-03-06 23:00:00,1.07855,1.0798,1.0783,1.07869,1704
2025-03-07 00:00:00,1.07868,1.07951,1.0786,1.07873,2784
2025-03-07 01:00:00,1.07873,1.0793,1.078,1.07887,3274
2025-03-07 02:00:00,1.07898,1.08,1.07841,1.07993,6647
2025-03-07 03:00:00,1.07993,1.08148,1.0796,1.08058,5718
2025-03-07 04:00:00,1.08056,1.08133,1.0802,1.08131,4363
2025-03-07 05:00:00,1.08132,1.0818,1.0806,1.0812,5441
2025-03-07 06:00:00,1.08133,1.08253,1.08077,1.0823,6978
2025-03-07 07:00:00,1.08229,1.0841,1.0819,1.08291,10596
2025-03-07 08:00:00,1.08295,1.0856,1.08257,1.08512,12279
2025-03-07 09:00:00,1.08508,1.08714,1.0844,1.086,11574
2025-03-07 10:00:00,1.08598,1.0868,1.0857,1.08606,9374
2025-03-07 11:00:00,1.08591,1.08601,1.0843,1.08495,9090
2025-03-07 12:00:00,1.08487,1.08572,1.0841,1.08546,10144
2025-03-07 13:00:00,1.08534,1.08887,1.08433,1.08456,16512
2025-03-07 14:00:00,1.0843,1.08822,1.0843,1.08538,17212
2025-03-07 15:00:00,1.08539,1.08861,1.08351,1.08695,16095
2025-03-07 16:00:00,1.08702,1.08728,1.08375,1.08587,12791
2025-03-07 17:00:00,1.08584,1.08645,1.0831,1.08433,13261
2025-03-07 18:00:00,1.08432,1.08444,1.08257,1.08397,11120
2025-03-07 19:00:00,1.08398,1.08442,1.0832,1.08423,9560
2025-03-07 20:00:00,1.08427,1.08491,1.0839,1.08474,7663
2025-03-07 21:00:00,1.0847,1.08513,1.08264,1.08264,3222
2025-03-09 21:00:00,1.08329,1.08382,1.08263,1.08366,150
2025-03-09 22:00:00,1.08376,1.08589,1.08376,1.08492,2360
2025-03-09 23:00:00,1.08494,1.08651,1.08484,1.08596,2304
2025-03-10 00:00:00,1.08595,1.0868,1.08524,1.08637,3226
2025-03-10 01:00:00,1.08639,1.0871,1.0852,1.08525,3676
2025-03-10 02:00:00,1.08525,1.0856,1.0835,1.08367,6753
2025-03-10 03:00:00,1.08371,1.08387,1.08298,1.08316,6002
2025-03-10 04:00:00,1.08317,1.08378,1.0829,1.08304,4304
2025-03-10 05:00:00,1.08303,1.08359,1.0827,1.0833,6128
2025-03-10 06:00:00,1.08352,1.0845,1.0833,1.08369,7571
2025-03-10 07:00:00,1.08378,1.08443,1.08106,1.08221,10688
2025-03-10 08:00:00,1.08228,1.08244,1.0805,1.08096,13913
2025-03-10 09:00:00,1.081,1.08567,1.08079,1.08513,13104
2025-03-10 10:00:00,1.08513,1.0876,1.08499,1.08611,11953
2025-03-10 11:00:00,1.08603,1.08647,1.08109,1.08504,12638
2025-03-10 12:00:00,1.08488,1.08602,1.084,1.08442,11725
2025-03-10 13:00:00,1.08426,1.0851,1.0832,1.08354,12075
2025-03-10 14:00:00,1.08348,1.08469,1.0831,1.08452,14325
2025-03-10 15:00:00,1.08453,1.08481,1.082,1.08368,13781
2025-03-10 16:00:00,1.08368,1.0842,1.0826,1.08306,11520
